"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Births	Average Birth Weight	Average LMP Gestational Age	Average OE Gestational Age
	"Ohio"	"39"	"Trumbull County, OH"	"39155"	"2021"	"2021"	76	2102.526	35.500	35.474
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2007"	"2007"	113	1832.903	33.204	32.903
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2008"	"2008"	102	2100.961	35.578	35.118
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2009"	"2009"	123	1993.911	33.902	33.764
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2010"	"2010"	92	1934.402	33.707	33.516
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2011"	"2011"	105	1966.562	34.029	33.810
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2012"	"2012"	94	1973.723	34.489	34.106
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2013"	"2013"	82	2076.683	34.598	34.305
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2014"	"2014"	93	2142.419	35.688	35.215
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2015"	"2015"	91	1943.791	34.011	33.758
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2016"	"2016"	88	2047.205	34.500	34.261
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2017"	"2017"	62	1881.952	33.387	33.097
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2018"	"2018"	70	2022.500	34.229	34.071
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2019"	"2019"	94	1997.809	33.819	33.713
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2020"	"2020"	65	1949.908	33.800	33.523
	"Ohio"	"39"	"Warren County, OH"	"39165"	"2021"	"2021"	81	2081.827	34.531	34.444
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2007"	"2007"	66	2105.227	34.970	34.606
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2008"	"2008"	63	2028.397	34.270	33.937
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2009"	"2009"	52	1993.365	34.519	34.038
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2010"	"2010"	60	1929.383	34.350	33.883
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2011"	"2011"	45	1993.289	34.356	34.089
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2012"	"2012"	38	2082.605	34.526	34.263
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2013"	"2013"	55	2120.891	35.600	34.964
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2014"	"2014"	55	2013.945	34.127	34.218
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2015"	"2015"	49	1946.061	34.490	33.735
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2016"	"2016"	47	2080.660	34.894	34.830
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2017"	"2017"	50	2059.920	34.360	34.480
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2018"	"2018"	45	1960.600	33.578	33.600
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2019"	"2019"	47	1864.021	33.255	33.106
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2020"	"2020"	55	2071.964	35.073	34.818
	"Ohio"	"39"	"Wayne County, OH"	"39169"	"2021"	"2021"	53	1921.906	33.434	32.811
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2007"	"2007"	48	2003.667	34.583	34.042
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2008"	"2008"	59	2043.576	35.000	34.542
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2009"	"2009"	49	1974.367	33.653	33.796
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2010"	"2010"	49	2012.286	34.816	34.347
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2011"	"2011"	43	1987.581	34.093	34.372
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2012"	"2012"	63	2046.698	35.238	34.857
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2013"	"2013"	44	1941.182	34.386	34.159
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2014"	"2014"	52	2057.846	35.000	34.692
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2015"	"2015"	45	2046.511	34.733	34.422
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2016"	"2016"	56	2070.304	34.286	33.821
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2017"	"2017"	52	2072.404	35.019	35.077
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2018"	"2018"	34	1927.471	32.735	32.471
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2019"	"2019"	59	1792.983	33.475	32.763
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2020"	"2020"	40	1938.350	34.000	33.650
	"Ohio"	"39"	"Wood County, OH"	"39173"	"2021"	"2021"	42	2074.381	34.905	34.214
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2007"	"2007"	1230	2001.947	34.350	34.020
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2008"	"2008"	1143	1969.255	34.273	34.025
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2009"	"2009"	1082	1986.523	34.270	34.103
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2010"	"2010"	1050	2009.284	34.535	34.226
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2011"	"2011"	982	1967.426	34.301	33.904
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2012"	"2012"	932	1963.718	34.122	33.814
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2013"	"2013"	1029	1927.725	33.948	33.493
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2014"	"2014"	1017	1991.590	34.368	34.087
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2015"	"2015"	1030	1990.181	34.500	34.085
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2016"	"2016"	1013	1961.248	34.016	33.770
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2017"	"2017"	1068	2021.487	34.509	34.164
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2018"	"2018"	1023	1996.328	34.374	34.063
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2019"	"2019"	1031	1981.339	34.400	34.015
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2020"	"2020"	981	2022.857	34.467	34.229
	"Ohio"	"39"	"Unidentified Counties, OH"	"39999"	"2021"	"2021"	1047	1966.313	34.168	33.786
	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"2014"	"2014"	83	1863.145	33.361	33.024
	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"2015"	"2015"	73	1955.534	33.945	33.890
	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"2016"	"2016"	66	2061.470	34.621	34.530
	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"2017"	"2017"	89	1976.449	33.753	33.618
	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"2018"	"2018"	90	1968.211	34.433	34.100
	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"2019"	"2019"	76	1925.039	33.553	33.355
	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"2020"	"2020"	72	2046.319	34.333	34.167
	"Oklahoma"	"40"	"Canadian County, OK"	"40017"	"2021"	"2021"	95	1996.463	34.663	34.105
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2010"	"2010"	130	1987.523	34.492	34.092
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2011"	"2011"	164	2037.274	34.620	34.481
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2012"	"2012"	129	1998.171	34.620	34.016
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2013"	"2013"	154	1922.344	33.532	33.500
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2014"	"2014"	125	1950.432	33.968	33.704
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2015"	"2015"	130	1983.631	34.031	33.908
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2016"	"2016"	132	1941.712	33.795	33.705
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2017"	"2017"	118	2037.610	34.581	34.462
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2018"	"2018"	129	1915.736	33.279	33.225
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2019"	"2019"	129	1936.140	33.721	33.736
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2020"	"2020"	139	2008.295	34.540	34.122
	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"2021"	"2021"	157	1950.815	34.057	33.408
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2010"	"2010"	94	1866.649	33.351	33.308
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2011"	"2011"	116	2033.819	35.241	34.776
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2012"	"2012"	99	1934.192	33.838	33.879
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2013"	"2013"	106	1932.726	33.896	33.783
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2014"	"2014"	97	1951.546	34.412	33.948
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2015"	"2015"	84	1970.929	34.655	34.357
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2016"	"2016"	91	1953.714	34.044	34.011
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2017"	"2017"	66	1890.727	34.136	33.939
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2018"	"2018"	92	2000.620	34.283	33.859
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2019"	"2019"	118	2008.161	34.576	34.153
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2020"	"2020"	81	1919.914	34.432	33.741
	"Oklahoma"	"40"	"Comanche County, OK"	"40031"	"2021"	"2021"	80	1888.812	33.438	33.337
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2010"	"2010"	763	1976.182	34.377	34.041
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2011"	"2011"	721	1939.601	34.320	33.971
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2012"	"2012"	625	1914.293	33.888	33.520
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2013"	"2013"	725	1937.117	34.193	33.968
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2014"	"2014"	756	1967.489	34.345	34.128
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2015"	"2015"	733	1975.236	34.357	34.096
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2016"	"2016"	738	1998.565	34.257	34.131
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2017"	"2017"	665	1941.838	33.869	33.745
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2018"	"2018"	667	1950.729	34.001	33.789
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2019"	"2019"	674	2009.033	34.484	34.234
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2020"	"2020"	649	1993.245	34.519	34.258
	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"2021"	"2021"	678	1978.609	34.227	33.957
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2010"	"2010"	566	2001.696	34.356	34.067
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2011"	"2011"	568	1965.044	33.977	33.805
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2012"	"2012"	594	2012.165	34.308	34.263
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2013"	"2013"	552	1980.917	34.191	33.927
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2014"	"2014"	512	1983.822	34.143	34.057
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2015"	"2015"	523	1947.872	34.189	33.786
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2016"	"2016"	484	1950.517	34.045	33.868
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2017"	"2017"	497	1963.115	33.901	33.861
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2018"	"2018"	513	2021.216	34.311	34.137
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2019"	"2019"	453	1945.936	33.940	33.744
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2020"	"2020"	427	1970.913	34.279	34.112
	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"2021"	"2021"	486	1982.916	34.292	34.154
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2010"	"2010"	1222	1961.037	34.084	33.789
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2011"	"2011"	1113	1988.825	34.483	34.098
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2012"	"2012"	1131	1977.287	34.267	33.946
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2013"	"2013"	1217	1958.636	34.369	33.872
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2014"	"2014"	1099	1982.356	34.108	33.836
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2015"	"2015"	1051	1989.750	34.418	34.153
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2016"	"2016"	1055	1969.286	34.037	33.988
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2017"	"2017"	1070	1954.298	34.102	33.801
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2018"	"2018"	1034	1973.590	34.089	33.797
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2019"	"2019"	1008	2001.426	34.455	34.070
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2020"	"2020"	995	2008.314	34.588	34.237
	"Oklahoma"	"40"	"Unidentified Counties, OK"	"40999"	"2021"	"2021"	1113	1977.988	34.349	33.974
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2008"	"2008"	141	2112.021	34.702	34.807
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2009"	"2009"	152	2108.842	35.020	34.954
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2010"	"2010"	150	2000.440	34.180	34.160
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2011"	"2011"	138	2047.717	34.717	34.493
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2012"	"2012"	141	2069.078	34.801	34.858
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2013"	"2013"	145	2027.076	34.545	34.372
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2014"	"2014"	133	2114.391	35.158	34.759
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2015"	"2015"	135	2004.178	34.407	34.096
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2016"	"2016"	150	1969.347	34.074	33.893
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2017"	"2017"	151	2035.709	34.530	34.391
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2018"	"2018"	110	1961.073	34.309	34.309
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2019"	"2019"	145	1993.490	33.952	33.710
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2020"	"2020"	110	2022.473	34.309	34.182
	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"2021"	"2021"	125	2068.912	34.664	34.720
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2008"	"2008"	74	2122.811	35.014	34.676
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2009"	"2009"	65	2014.092	34.277	34.277
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2010"	"2010"	58	1982.638	35.224	34.948
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2011"	"2011"	72	2056.833	34.583	34.361
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2012"	"2012"	77	2057.000	34.455	34.506
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2013"	"2013"	63	2083.825	35.175	35.127
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2014"	"2014"	73	2042.493	35.164	34.822
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2015"	"2015"	78	2060.808	35.154	35.013
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2016"	"2016"	60	2125.900	35.417	35.600
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2017"	"2017"	76	2122.224	35.263	35.211
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2018"	"2018"	104	2066.096	34.808	34.923
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2019"	"2019"	91	2147.725	34.945	35.286
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2020"	"2020"	101	1966.059	34.485	34.426
	"Oregon"	"41"	"Deschutes County, OR"	"41017"	"2021"	"2021"	83	2101.747	35.229	35.506
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2008"	"2008"	35	1925.200	34.800	34.029
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2009"	"2009"	28	2053.714	34.536	34.179
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2010"	"2010"	40	1988.275	35.000	34.325
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2011"	"2011"	23	2026.739	34.435	34.522
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2012"	"2012"	30	2034.167	35.500	35.200
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2013"	"2013"	28	1827.000	32.714	32.321
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2014"	"2014"	37	1961.919	34.000	33.595
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2015"	"2015"	38	1955.263	34.474	34.395
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2016"	"2016"	25	1939.400	35.160	34.680
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2017"	"2017"	39	2025.103	34.436	34.103
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2018"	"2018"	43	2002.186	34.605	34.140
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2019"	"2019"	48	2067.417	35.354	34.958
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2020"	"2020"	34	1959.382	34.294	33.853
	"Oregon"	"41"	"Douglas County, OR"	"41019"	"2021"	"2021"	34	1997.971	34.294	34.118
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2008"	"2008"	72	2053.806	34.250	34.292
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2009"	"2009"	89	2153.528	35.360	35.000
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2010"	"2010"	103	2029.913	34.340	34.058
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2011"	"2011"	74	2123.365	35.135	35.216
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2012"	"2012"	84	2034.083	34.333	33.917
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2013"	"2013"	73	2116.110	35.014	34.658
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2014"	"2014"	89	2073.539	34.685	34.494
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2015"	"2015"	83	2068.301	34.771	34.795
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2016"	"2016"	85	1953.871	34.353	33.941
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2017"	"2017"	101	2074.931	35.198	34.277
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2018"	"2018"	81	2105.012	35.370	34.778
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2019"	"2019"	80	1974.200	34.188	33.675
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2020"	"2020"	84	2029.262	34.095	33.940
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2021"	"2021"	110	2001.864	34.909	34.073
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2008"	"2008"	154	1946.734	34.123	33.948
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2009"	"2009"	144	1936.986	33.868	33.660
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2010"	"2010"	133	2077.895	35.128	34.722
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2011"	"2011"	110	2018.182	34.600	34.255
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2012"	"2012"	119	1983.303	34.454	34.286
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2013"	"2013"	150	2001.500	34.493	34.180
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2014"	"2014"	133	2081.128	35.241	34.902
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2015"	"2015"	126	2013.571	34.254	34.079
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2016"	"2016"	141	2082.277	35.113	34.879
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2017"	"2017"	130	1992.038	34.462	34.300
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2018"	"2018"	132	2055.561	34.758	34.644
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2019"	"2019"	109	1964.862	33.844	33.725
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2020"	"2020"	101	1996.733	34.190	34.130
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2021"	"2021"	110	2023.191	34.709	34.227
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2008"	"2008"	67	1936.284	34.104	34.030
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2009"	"2009"	42	1922.881	33.738	33.452
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2010"	"2010"	51	2030.314	35.039	34.431
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2011"	"2011"	57	1961.667	34.000	33.544
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2012"	"2012"	40	2097.775	35.325	35.375
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2013"	"2013"	48	1973.000	34.750	34.085
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2014"	"2014"	53	2025.302	34.868	34.717
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2015"	"2015"	47	1944.426	34.064	33.915
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2016"	"2016"	47	2056.574	34.745	34.319
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2017"	"2017"	33	2068.242	35.545	34.424
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2018"	"2018"	50	2092.320	34.580	34.440
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2019"	"2019"	49	1864.184	33.312	32.979
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2020"	"2020"	33	2000.636	34.061	33.939
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2021"	"2021"	47	2028.170	34.830	34.085
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2008"	"2008"	166	2039.187	34.843	34.747
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2009"	"2009"	148	2070.554	34.850	34.651
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2010"	"2010"	158	1900.127	33.728	33.637
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2011"	"2011"	131	2015.252	34.603	34.290
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2012"	"2012"	125	1944.504	34.232	33.632
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2013"	"2013"	154	1952.344	33.916	33.916
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2014"	"2014"	117	2006.923	34.436	34.068
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2015"	"2015"	165	1922.285	33.667	33.436
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2016"	"2016"	144	2024.875	34.125	34.090
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2017"	"2017"	156	1896.840	33.404	33.301
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2018"	"2018"	136	2057.007	34.596	34.478
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2019"	"2019"	112	1988.196	34.062	33.768
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2020"	"2020"	136	2038.978	34.346	34.162
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2021"	"2021"	101	2017.950	34.680	34.220
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2008"	"2008"	447	2012.837	34.794	34.405
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2009"	"2009"	462	2032.835	34.768	34.465
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2010"	"2010"	381	2011.192	34.102	34.144
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2011"	"2011"	352	1975.116	34.125	34.122
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2012"	"2012"	336	2038.185	34.554	34.446
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2013"	"2013"	350	1979.700	34.277	34.089
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2014"	"2014"	359	2002.011	34.446	34.323
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2015"	"2015"	337	2055.279	34.875	34.647
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2016"	"2016"	356	2025.638	34.750	34.376
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2017"	"2017"	342	2021.728	34.725	34.380
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2018"	"2018"	324	2014.380	34.556	34.293
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2019"	"2019"	298	2045.869	34.839	34.507
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2020"	"2020"	282	2000.408	34.635	34.394
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2021"	"2021"	314	2054.975	34.898	34.430
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2008"	"2008"	274	1962.299	34.091	34.018
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2009"	"2009"	299	1985.960	34.408	34.344
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2010"	"2010"	250	2046.804	34.436	34.564
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2011"	"2011"	271	1985.775	34.244	34.070
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2012"	"2012"	261	2015.575	34.425	34.354
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2013"	"2013"	231	2023.922	34.532	34.420
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2014"	"2014"	241	2003.942	34.261	34.112
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2015"	"2015"	239	2005.649	34.473	34.473
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2016"	"2016"	277	2023.729	34.617	34.516
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2017"	"2017"	221	2030.878	34.480	34.398
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2018"	"2018"	237	2044.907	34.751	34.730
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2019"	"2019"	251	2041.745	34.721	34.482
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2020"	"2020"	210	2001.267	34.467	34.229
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2021"	"2021"	210	1988.981	34.229	33.962
	"Oregon"	"41"	"Unidentified Counties, OR"	"41999"	"2008"	"2008"	380	1998.761	34.602	34.303
	"Oregon"	"41"	"Unidentified Counties, OR"	"41999"	"2009"	"2009"	341	2028.809	34.572	34.235
